source;target;weight
Kubas Karolina;Koźlecki Tomasz;1
Kubas Karolina;Piekarska Katarzyna;1
Kubas Karolina;Kubas Karolina;1
Kubas Karolina;Gancarz Roman;1
Graczyk Magdalena;Sachnowski Piotr;1
Graczyk Magdalena;Makos Michał;1
Graczyk Magdalena;Pronobis Ewa;1
Graczyk Magdalena;Trawiński Bogdan;5
Graczyk Magdalena;Telec Zbigniew;2
Graczyk Magdalena;Krzystanek Marek;3
Graczyk Magdalena;Graczyk Magdalena;3
Wójtowicz-Młochowska Halina;Gȩbala Magdalena;2
Wójtowicz-Młochowska Halina;Peczyńska-Czoch Wanda;4
Wójtowicz-Młochowska Halina;Wojaczyńska Elżbieta;1
Wójtowicz-Młochowska Halina;Piȩtka M.;1
Wójtowicz-Młochowska Halina;Wolański Marcin;2
Wójtowicz-Młochowska Halina;Lisiak Rafal ;3
Wójtowicz-Młochowska Halina;Skarżewski Jacek;1
Wójtowicz-Młochowska Halina;Skartewski Jacek;1
Wójtowicz-Młochowska Halina;Palus Jerzy;5
Wójtowicz-Młochowska Halina;Giurg Mirosław;4
Wójtowicz-Młochowska Halina;Juchniewicz Lesław;2
Wójtowicz-Młochowska Halina;Chojnacka Magdalena;1
Wójtowicz-Młochowska Halina;Kloc Krystian;3
Wójtowicz-Młochowska Halina;Osajda Mariusz;1
Wójtowicz-Młochowska Halina;Mzochowski Jacek;1
Wójtowicz-Młochowska Halina;Wójtowicz-Młochowska Halina;3
Wójtowicz-Młochowska Halina;Maliszewska Irena H.;1
Wójtowicz-Młochowska Halina;Wójtowicz Halina;5
Wójtowicz-Młochowska Halina;Pi̧ȩtka-Ottlik Magdalena;3
Wójtowicz-Młochowska Halina;Soroko Grazyna;2
Wójtowicz-Młochowska Halina;Ditkowski Bartosz;2
Wójtowicz-Młochowska Halina;Kowal Ewa;3
Wójtowicz-Młochowska Halina;Kubicz Elżbieta;1
Wójtowicz-Młochowska Halina;Młochowski Jacek;5
Wójtowicz-Młochowska Halina;Ambrozak A.;2
Wójtowicz-Młochowska Halina;Syper Ludwik;3
Wójtowicz-Młochowska Halina;Mochowski Jacek;1
Wójtowicz-Młochowska Halina;Mlłochowski Jacek;1
Wójtowicz-Młochowska Halina;Wiech E.;2
Wójtowicz-Młochowska Halina;Maposah M.;2
Wójtowicz-Młochowska Halina;Brza̧szcz Monika;4
Kliber Sylwia;Winnicki Tomasz Z.;2
Kliber Sylwia;Rózańska Agnieszka;6
Kliber Sylwia;Wiśniewski Jacek A.;4
Laszkiewicz Beata;Laszkiewicz Beata;1
Laszkiewicz Beata;Ziȩtak Krystyna;2
Liber Elzbieta;Ciȩzkowski Wojciech;1
Chludzińska Ludmiła;Komorowska Malgorzata;3
Chludzińska Ludmiła;Białas Wiesław A.;3
Chludzińska Ludmiła;Wróbel Anna;1
Chludzińska Ludmiła;Komorowska MaŁgorzata;3
Chludzińska Ludmiła;Czarnołȩski Adam;3
Chludzińska Ludmiła;Jarosławska A.;2
Chludzińska Ludmiła;Wesolowska Urszula;2
Chludzińska Ludmiła;Walski Tomasz;1
Chludzińska Ludmiła;Galwa Magdalena;2
Chludzińska Ludmiła;Herter Blanka;2
Chludzińska Ludmiła;Chludzińska Ludmiła;2
Chludzińska Ludmiła;Ananicz E.;2
Chludzińska Ludmiła;Czarnolski Adam;3
Chludzińska Ludmiła;Cuissot Arnaud;3
Chludzińska Ludmiła;Gomułkiewicz Jan;1
Chludzińska Ludmiła;Czyzewska H.;3
Chludzińska Ludmiła;Olsztyńska-Janus Sylwia;2
Chludzińska Ludmiła;Lamperski Jacek;1
Chludzińska Ludmiła;Kómorowski Ludwik;1
Oko F. A.;Janik Ryszard;1
Oko F. A.;Beran Elzbieta;1
Oko F. A.;Steininger MieczysŁaw;1
Oko F. A.;Gryglewicz Stanisław;4
Oko F. A.;Oko F. A.;2
Malinowska Bozena;Walendziewski Jerzy;3
Malinowska Bozena;Broniek Elżbieta;1
Malinowska Bozena;Stolarski Marek;3
Malinowska Bozena;Pniak Barbara;3
Malinowska Bozena;Steininger MieczysŁaw;3
Malinowska Bozena;Albiniak Andrzej;1
Malinowska Bozena;Malinowska Bozena;1
Moskal Janina M.;Karpińska-Smulikowska Joanna;1
Moskal Janina M.;Moskal Janina M.;1
Moskal Janina M.;Młochowski Jacek;1
Moskal Janina M.;Syper Ludwik;1
Moskal Janina M.;Pawlaczyk-Szpilowa Maria;1
Koziol Antoni;Łupiński Michał;1
Koziol Antoni;Koziol Antoni;1
Koziol Antoni;Kawala Zdzisław;2
Koziol Antoni;Araszkiewicz Michał;3
Koziol Antoni;Kozioł Antoni;2
Koziol Antoni;Oskwarek Anita;1
Urbański Andrzej;Urbański Andrzej;2
Urbański Andrzej;Skoczylas Adam;2
Seweryn Artur;Licznerski Benedykt W.;1
Seweryn Artur;Seweryn Artur;1
Śliwińska Elzbieta;Nowak Henryk;1
Śliwińska Elzbieta;Włodarczyk Dominik;1
Kołodziej Barbara;Czernecki M.;1
Kołodziej Barbara;Kołodziej Barbara;1
Kołodziej Barbara;Adamski Zbigniew;1
Augustyn Danuta;Berger Jerzy;1
Grzybowska Dorota;Grzybowska Dorota;1
Horobiowska Monika;Szajowski Krzysztof;1
Prucnal-Wiesztort Monika;Bałchanowski J.;1
Prucnal-Wiesztort Monika;Gronowicz Antoni;1
Prucnal-Wiesztort Monika;Prucnal-Wiesztort Monika;1
Garncarz Beata E.;Kowalik Waldemar W.;4
Garncarz Beata E.;Jarohski J.;3
Garncarz Beata E.;Kasprzak Henryk T.;4
Garncarz Beata E.;Licznerski Tomasz J.;2
Garncarz Beata E.;Garncarz Beata E.;2
Garncarz Beata E.;Jankowska-Kuchta Elzbieta B.;3
Bohdziewicz Andrzej;Mirowska Nella;2
Bohdziewicz Andrzej;Gumienny Zbigniew;2
Bohdziewicz Andrzej;Szatkowski Janusz;2
Bohdziewicz Andrzej;PŁaczek-Popko Ewa;2
Bohdziewicz Andrzej;Jezierski Krzysztof;2
Czemplik Anna;Czemplik Anna;1
Jarosz-Nowak Joanna;Jarosz-Nowak Joanna;1
Jarosz-Nowak Joanna;Szajowski Krzysztof;1
Hołodnik Barbara;Barycka Irena;1
Hołodnik Barbara;Hołodnik Barbara;1
Kotlewska Urszula;Kotlewska Urszula;3
Kotlewska Urszula;Piasecki Andrzej;4
Kotlewska Urszula;Bieniecki Albert;3
Kotlewska Urszula;Wilk Kazimiera Anna;3
Kotlewska Urszula;Banaszczyk M.;3
Kotlewska Urszula;Sokołowski Adam;4
Kotlewska Urszula;Gancarz Roman;1
Kotlewska Urszula;Burczyk Bogdan;4
Kotlewska Urszula;Oles̀ Jan;1
Ma̧drecki Andrzej;M a ̧drecki A.;1
Ma̧drecki Andrzej;Rybaczuk Marek;1
Ma̧drecki Andrzej;Ma̧drecki Andrzej;1
Sikorska-Sobiegraj Ewa;Sikorska-Sobiegraj Ewa;1
Sikorska-Sobiegraj Ewa;Buca Marek;1
Sikorska-Sobiegraj Ewa;Zieliński Stefan;2
Sikorska-Sobiegraj Ewa;Szczepanik Anna;1
Narowska Beata;Narowska Beata;2
Narowska Beata;Szczygieł Jerzy;1
Narowska Beata;Stolarski Marek;1
Narowska Beata;Kułażyński Marek;2
Narowska Beata;MacHnikowska Helena;1
Narowska Beata;MacHnikowski Jacek;1
Narowska Beata;Gryglewicz Stanisław;2
Zoglowek Anna;Greb-Markiewicz Beata;3
Zoglowek Anna;O z Dotyhar Andrezej;2
Zoglowek Anna;Dobryszycki Piotr;3
Zoglowek Anna;Rusek Agnieszka;1
Zoglowek Anna;Jakób Michał;3
Zoglowek Anna;Kochman Marian K.;4
Zoglowek Anna;Kozłowska Małgorzata;1
Zoglowek Anna;Sawicka Dorota;3
Zoglowek Anna;Bielska Katarzyna;1
Zoglowek Anna;Tarczewska Aneta;1
Zoglowek Anna;Wojtas Magdalena;2
Zoglowek Anna;Kuzynowski Tomasz;1
Zoglowek Anna;Pakuła Szymon;2
Zoglowek Anna;Zbela Agnieszka;1
Zoglowek Anna;Seliga Justyna;1
Zoglowek Anna;Wieczorek Elżbieta;2
Zoglowek Anna;Oświȩcimska-Rusin Kamila;1
Zoglowek Anna;Kowalska Agnieszka;3
Zoglowek Anna;Orłowski Marek Marek;3
Zoglowek Anna;Dziedzic-Letka Agnieszka;2
Zoglowek Anna;Zoglowek Anna;3
Zoglowek Anna;Oz̀yhar Andrzej;4
Gupta Anil;Wojaczyńska Elżbieta;1
Gupta Anil;Zielińska-Błajet Mariola;1
Gupta Anil;Skarzewski Jacek;4
Gupta Anil;Siedlecka Renata;2
Gupta Anil;Turowska-Tyrk Ilona;1
Gupta Anil;Gupta Anil;3
Wiȩckowski Andrzej;Wiȩckowski Andrzej;2
Wiȩckowski Andrzej;Mierzejewski Marcin;3
Wiȩckowski Andrzej;Herbrych Jacek;1
Lamek Anna;Almigheerbi Tareq Salahi;1
Lamek Anna;Ramsey David Mark;1
Lamek Anna;Lamek Anna;1
Mas Maria T.;Kochman Marian K.;2
Mas Maria T.;Mas Maria T.;1
Łabowska Magdalena Beata;Podbielska Halina M.D.;1
Łabowska Magdalena Beata;Kopaczyńska Marta K.;1
Łabowska Magdalena Beata;Bacia Marcin;1
Łabowska Magdalena Beata;Ziółkowski Grzegorz;1
Łabowska Magdalena Beata;Drobczyński Sławomir;1
Łabowska Magdalena Beata;Kmiecik Barbara;2
Łabowska Magdalena Beata;Chlebus Edward;1
Łabowska Magdalena Beata;Dziergowska Katarzyna;1
Łabowska Magdalena Beata;Kaczorowska Aleksandra;1
Łabowska Magdalena Beata;Rosienkiewicz Maria;1
Łabowska Magdalena Beata;Gąsior-Głogowska Marlena;1
Łabowska Magdalena Beata;Szymczyk-Zió?kowska Patrycja;1
Łabowska Magdalena Beata;Chojnacka Katarzyna W.;1
Łabowska Magdalena Beata;Łabowska Magdalena Beata;1
Łabowska Magdalena Beata;Przybyło Magdalena;1
Łabowska Magdalena Beata;Michalak Izabela;1
Łabowska Magdalena Beata;Drabik Dominik;1
Łabowska Magdalena Beata;Masajada Jan;1
Łabowska Magdalena Beata;Frączkowska Kaja;1
Brol Anna;Szyja Bartłomiej Maciej;1
Brol Anna;Wojaczyńska Elżbieta;2
Brol Anna;Goldeman Waldemar;1
Brol Anna;Konieczna Magdalena;1
Brol Anna;Kafarski Paweł;1
Brol Anna;Boduszek B.;2
Brol Anna;Olszewski Tomasz Krzysztof;2
Brol Anna;Brol Anna;1
Brol Anna;Knapkiewicz Paweł;1
Brol Anna;Ba¸kowicz Julia;1
Brol Anna;Iwanejko Jakub;2
Brol Anna;Dziuk B?a?ej;1
Brol Anna;Dorsz Mateusz;2
Brol Anna;Michalska Joanna;1
Brol Anna;Majewski Mateusz;1
Brol Anna;Kleniewska Karolina;2
Karolak Anna;Schabowicz Krzysztof;1
Karolak Anna;Wyjadłowski Marek;1
Karolak Anna;Lydzba D.;1
Karolak Anna;Sobótka M.;2
Karolak Anna;Kawa Marek;1
Karolak Anna;Różański Adrian;1
Karolak Anna;Hamrol Katarzyna;1
Karolak Anna;Kowalczyk MacIej;1
Karolak Anna;Stefaniuk D.;1
Karolak Anna;Hamrol-Bielecka Katarzyna;1
Karolak Anna;Jasieńko Jerzy;1
Karolak Anna;Pachnicz Michał;1
Karolak Anna;Karolak Anna;1
Hałdys Katarzyna;Burzyńska Agnieszka;1
Hałdys Katarzyna;Goldeman Waldemar;3
Hałdys Katarzyna;Konieczna Magdalena;1
Hałdys Katarzyna;Wolińska Ewa;2
Hałdys Katarzyna;Kafarski Paweł;2
Hałdys Katarzyna;Boduszek B.;1
Hałdys Katarzyna;Labus Karolina;1
Hałdys Katarzyna;Hałdys Katarzyna;3
Hałdys Katarzyna;Drag Marcin;1
Hałdys Katarzyna;Olszewski Tomasz Krzysztof;1
Hałdys Katarzyna;Makowiecka E.;1
Hałdys Katarzyna;Bryjak Jolanta;1
Hałdys Katarzyna;Lejczak Barbara;1
Hałdys Katarzyna;Latajka Rafał;3
Szymańska Agnieszka;Schabowicz Krzysztof;1
Szymańska Agnieszka;HoŁa Bożena;1
Szymańska Agnieszka;Culer Łukasz;2
Szymańska Agnieszka;Markowska-Kaczmar Urszula;2
Szymańska Agnieszka;Szymańska Agnieszka;2
Szymańska Agnieszka;Żołnierek Andrzej;2
Szymańska Agnieszka;Sas Jerzy;2
Kiliszkiewicz Milena;Felba Jan;2
Kiliszkiewicz Milena;MacIoszczyk Jan;2
Kiliszkiewicz Milena;Gołonka Leszek J.;2
Kiliszkiewicz Milena;Słobodzian Piotr M.;2
Kiliszkiewicz Milena;Stoiek Krzysztof;1
Kiliszkiewicz Milena;Drela Artur;1
Kiliszkiewicz Milena;Teterycz Helena;1
Kiliszkiewicz Milena;Fałat Tomasz;2
Kiliszkiewicz Milena;Drzozga Kamila;2
Kiliszkiewicz Milena;Jasińska Laura;2
Kiliszkiewicz Milena;Szostak Krzysztof;1
Kiliszkiewicz Milena;Stojek Krzysztof;1
Kiliszkiewicz Milena;Malecha Karol;2
Kiliszkiewicz Milena;Kiliszkiewicz Milena;2
Kiliszkiewicz Milena;Grytsko Anna;2
Kiliszkiewicz Milena;Da̧browski Arkadiusz P.;1
Kiliszkiewicz Milena;Korbutowicz Ryszard;1
Kiliszkiewicz Milena;Cabaj Joanna;2
Kiliszkiewicz Milena;Rac-Rumijowska Olga;1
Bobowska Barbara;Sobolewski Piotr;1
Bobowska Barbara;Woźniak Michał;3
Pawlak Maria;Jodejko-Pietruczuk Anna;1
Pawlak Maria;Kierzkowski Artur;3
Pawlak Maria;Werbińska-Wojciechowska Sylwia;2
Pawlak Maria;Artur Kierzkowski;3
Pawlak Maria;Mlynczak Marek;1
Pawlak Maria;Mazurkiewicz Jacek;3
Pawlak Maria;Zaja̧c Paweł;1
Pawlak Maria;Walkowiak Tomasz;3
Pawlak Maria;Plewa Marcin;1
Pawlak Maria;Restel Franciszek J.;3
Pawlak Maria;Świeboda Justyna;2
Pawlak Maria;Wolniewicz Łukasz;2
Pawlak Maria;Tubis Agnieszka;3
Pawlak Maria;Giel Robert;1
Pawlak Maria;Kwaśniowski Stanisław;1
Pawlak Maria;Zaja̧c Mateusz;3
Kopeć Anna;Milczarek W.;1
Kopeć Anna;Grzempowski Piotr;1
Kopeć Anna;Kopeć Anna;1
Kopeć Anna;Blachowski Jan;1
Brenk Arkadiusz Patryk;Jȩdrusyna Artur;1
Brenk Arkadiusz Patryk;Roszak E. A.;1
Brenk Arkadiusz Patryk;Płuszka Paweł;3
Brenk Arkadiusz Patryk;Dorosz Paweł;1
Brenk Arkadiusz Patryk;Chorowski Maciej;2
Brenk Arkadiusz Patryk;BiałKo BogusŁaw;1
Brenk Arkadiusz Patryk;Grabowski Maciej;1
Brenk Arkadiusz Patryk;Malecha Ziemowit Miłosz;4
Brenk Arkadiusz Patryk;Poliński Jarosław;1
Brenk Arkadiusz Patryk;Malecha Karol;2
Brenk Arkadiusz Patryk;Wojcieszak Paweł;1
Brenk Arkadiusz Patryk;Duda P.;1
Brenk Arkadiusz Patryk;Skrzypacz Janusz;1
Brenk Arkadiusz Patryk;Sandler Stanislawa;1
Brenk Arkadiusz Patryk;Brenk Arkadiusz Patryk;3
Kosiara Andrzej;Kosiara Andrzej;1
Kosiara Andrzej;Stefanow Damian;1
Gajda Anna D.;Porȩba Marcin;3
Gajda Anna D.;Mucha Artur;3
Gajda Anna D.;Grzywa Renata;1
Gajda Anna D.;Drag Marcin;4
Gajda Anna D.;Oleksyszyn Józef;1
Gajda Anna D.;Gajda Anna D.;3
Gurgul Agnieszka;Rutkowski Piotr;2
Gurgul Agnieszka;Zabłocka-Malicka Monika;3
Gurgul Agnieszka;Szczepaniak Włodzimierz;3
Gurgul Agnieszka;Zielińska Amelia;1
Gurgul Agnieszka;MacHnikowski Jacek;1
Gurgul Agnieszka;Gurgul Agnieszka;2
Kowalska Agnieszka;O z Dotyhar Andrezej;2
Kowalska Agnieszka;Dobryszycki Piotr;2
Kowalska Agnieszka;Jakób Michał;1
Kowalska Agnieszka;Kochman Marian K.;4
Kowalska Agnieszka;Sawicka Dorota;1
Kowalska Agnieszka;Wieczorek Elżbieta;1
Kowalska Agnieszka;Kowalska Agnieszka;2
Kowalska Agnieszka;Orłowski Marek Marek;2
Kowalska Agnieszka;Zoglowek Anna;2
Kowalska Agnieszka;Oz̀yhar Andrzej;4
Prucnal Monika A.;Prucnal Monika A.;3
Prucnal Monika A.;Polak Adam G.;4
Prucnal Monika A.;G?omb Grzegorz;1
Prucnal Monika A.;Jabłoński Ireneusz;1
Prucnal Monika A.;Guszkowski Tomasz;1
Prucnal Monika A.;Kasprzak Bogdan;1
Prucnal Monika A.;Pȩkala Janusz;1
Prucnal Monika A.;Stȩpień A. F.;1
Prucnal Monika A.;Świerczyński Zbigniew;1
Prucnal Monika A.;Mroczka Janusz;1
Uciechowska-Grakowicz Anna;Bauer Jerzy;3
Uciechowska-Grakowicz Anna;Strzelecki Tomasz;3
Uciechowska-Grakowicz Anna;Uciechowska A.;1
Klem-Marciniak Ewelina;Porwoł Marta;1
Klem-Marciniak Ewelina;Klem-Marciniak Ewelina;1
Klem-Marciniak Ewelina;Hoffmann Józef;4
Klem-Marciniak Ewelina;Sówka Izabela;1
Klem-Marciniak Ewelina;Skut Jakub;1
Klem-Marciniak Ewelina;Huculak-Ma̧czka Marta;1
Klem-Marciniak Ewelina;Hoffmann Krystyna;4
Pilsniak-Rabiega Magdalena;Wejman-Gibas Katarzyna;1
Pilsniak-Rabiega Magdalena;Chmielewski Tomasz;1
Pilsniak-Rabiega Magdalena;Pilśniak Magdalena Rabiega;1
Pilsniak-Rabiega Magdalena;Jermakowicz-Bartkowiak Dorota;1
Pilsniak-Rabiega Magdalena;Trochimezuk A. W.;1
Pilsniak-Rabiega Magdalena;Pilsniak-Rabiega Magdalena;1
Pilsniak-Rabiega Magdalena;Trochimczuk Andrzej W.;1
Pilsniak-Rabiega Magdalena;Kałȩdkowski Andrzej;1
Pilsniak-Rabiega Magdalena;Bryjak M.;1
Dolega Anna;MacIejewska Monika;3
Dolega Anna;Teuerle Marek;3
Dolega Anna;Pietrucha Tomasz;1
Dolega Anna;Szczurek Andrzej;3
Dolega Anna;Wylomańska Agnieszka;3
Dolega Anna;Dolega Anna;1
Noga Andrzej;Jȩdrusyna Artur;1
Noga Andrzej;Chorowski Maciej;1
Noga Andrzej;Grabowski Maciej;1
Noga Andrzej;Poliski Jarosaw;1
Noga Andrzej;Gizicki Wojciech;1
Noga Andrzej;Malecha Ziemowit Miłosz;1
Noga Andrzej;Poliński Jarosław;2
Noga Andrzej;Pietrowicz SŁawomir;1
Kamińska Karolina;Wojaczyńska Elżbieta;4
Kamińska Karolina;Skarzìewski Jacek;1
Kamińska Karolina;Kamińska Karolina;2
Kamińska Karolina;Skarzewski Jacek;4
Kamińska Karolina;Siedlecka Renata;1
Kamińska Karolina;Olszewski Tomasz Krzysztof;3
Kamińska Karolina;Ba¸kowicz Julia;3
Kamińska Karolina;Boratyński Przemysław J.;1
Kamińska Karolina;Iwanejko Jakub;1
Kamińska Karolina;Baì̈kowicz Julia;1
Kamińska Karolina;Dorsz Mateusz;4
Kamińska Karolina;Turowska-Tyrk Ilona;3
Kamińska Karolina;Gupta Anil;1
Kamińska Karolina;Kleniewska Karolina;4
Falkowska Julia;Szymański Jerzy M.;2
Falkowska Julia;Chynał Piotr;3
Falkowska Julia;Pietranik Marcin;1
Falkowska Julia;Sobecki Janusz F.;2
Falkowska Julia;Kozierkiewicz Adrianna;1
Sadowska Małgorzata;Hnatkowska Bogumiła;3
Sadowska Małgorzata;Huzar Zbigniew;4
Sadowska Małgorzata;Dubielewicz Iwona;3
Sadowska Małgorzata;Sadowska Małgorzata;2
Sadowska Małgorzata;Tuzinkiewicz Lech;3
Baczyńska Paulina;Pliński1 E.;1
Baczyńska Paulina;Baczyńska Paulina;2
Baczyńska Paulina;Przewoźniczek Michał Witold;2
Baczyńska Paulina;Woźniak Michał;4
Baczyńska Paulina;Zdunek Rafał;1
Baczyńska Paulina;Smȩtek Magdalena;4
Baczyńska Paulina;Kurzyński Marek W.;3
Baczyńska Paulina;Trawiński Bogdan;4
Baczyńska Paulina;Telec Zbigniew;2
Baczyńska Paulina;Walkowiak Krzysztof M.;2
Baczyńska Paulina;Burduk Robert;3
Baczyńska Paulina;Jackowski Konrad;4
Baczyńska Paulina;Nowak1 M.;1
Frączkowska Kaja;Kopaczyńska Marta K.;1
Frączkowska Kaja;Drobczyński Sławomir;1
Frączkowska Kaja;Kamila DúS Szachniewicz;1
Frączkowska Kaja;Langner Marek;2
Frączkowska Kaja;DrapaŁa Jarosław;1
Frączkowska Kaja;Przybyło Magdalena;1
Frączkowska Kaja;Grzelakowski Krzysztof P.;1
Frączkowska Kaja;Drabik Dominik;1
Lower Anna;Pach Paweł;1
Lower Anna;Lower Anna;2
Lower Anna;Król Dariusz;1
Lower Anna;Szumilas Agnieszka;1
Lower Anna;Magott Jan;2
Poznar Monika;Maciejewska Marta;2
Poznar Monika;Hołubowicz Rafał;2
Poznar Monika;Dobryszycki Piotr;3
Poznar Monika;Jakób Michał;3
Poznar Monika;Kochman Marian K.;2
Poznar Monika;Szczygieł Bogdan;1
Poznar Monika;Wojtas Magdalena;3
Poznar Monika;Poznar Monika;2
Poznar Monika;Sikora Andrzej;1
Poznar Monika;Dziedzic-Letka Agnieszka;1
Poznar Monika;Rózycka Mirosława;2
Poznar Monika;Oz̀yhar Andrzej;3
Kisiela Anna M.;Kisiela Anna M.;1
Kisiela Anna M.;Grzyb Bartosz;1
Kisiela Anna M.;Czajka Krzysztof Marek;1
Kisiela Anna M.;Broniek Elżbieta;1
Kisiela Anna M.;Rybak Wiesław;1
Kisiela Anna M.;Ferens Wiesław;1
Kisiela Anna M.;Albiniak Andrzej;1
Kliber Marta;Kliber Marta;2
Kliber Marta;Fraś Mariusz;2
Kliber Marta;Nowak Ziemowit;4
Kliber Marta;Lubczynski Lukasz;2
Kliber Marta;Cichocki Łukasz;2
Kliber Marta;Borzemski Leszek;4
Marciniak Monika;Pezowicz Celina A.;1
Marciniak Monika;Komorowska MaŁgorzata;1
Marciniak Monika;Jankowski Ludomir J.;1
Marciniak Monika;Gąsior-Głogowska Marlena;1
Marciniak Monika;Kobielarz Magdalena;1
Marciniak Monika;Szotek Sylwia;1
Urbańska Dorota;Trapko Wojciech;1
Urbańska Dorota;Urbańska Dorota;2
Urbańska Dorota;Kamiński Mieczysław;3
Urbańska Dorota;Trapko Tomasz;4
Justyniarski Adrian;Myśliwiec Jarosław;2
Justyniarski Adrian;Wawrzyńczyk Dominika;1
Justyniarski Adrian;Gordel Marta;1
Justyniarski Adrian;Justyniarski Adrian;1
Justyniarski Adrian;Nyk Marcin;1
Justyniarski Adrian;Kaliciak K.;1
Justyniarski Adrian;Samoć Marek;1
Justyniarski Adrian;Samoc M.;2
Justyniarski Adrian;Sznitko L.;2
Justyniarski Adrian;Parafiniuk Kacper;1
Justyniarski Adrian;Adamow Alina;1
Justyniarski Adrian;Zaręba Jan K.;1
Justyniarski Adrian;Miniewicz Andrzej;1
Szyłko-Bigus Olga;Podwórna Monika;3
Szyłko-Bigus Olga;Rusin Jarosaw;3
Szyłko-Bigus Olga;Szyłko-Bigus Olga;1
Szyłko-Bigus Olga;Misiurek Katarzyna;1
Szyłko-Bigus Olga;Zielichowski-Haber Wojciech;1
Szyłko-Bigus Olga;Langer Jan;2
Szyłko-Bigus Olga;Bryja Danuta;1
Szyłko-Bigus Olga;Adamowski R.;1
Szyłko-Bigus Olga;Sieniawska Róza Z.A.;2
Szyłko-Bigus Olga;Kogut G.;1
Szyłko-Bigus Olga;Rystwej Artur;1
Szyłko-Bigus Olga;Śrniady P.;1
Wejman-Gibas Katarzyna;Chmielewski Tomasz;1
Wejman-Gibas Katarzyna;Ochromowicz Katarzyna;1
Oleszko Adam;Komorowska MaŁgorzata;1
Oleszko Adam;Oleszko Adam;1
Oleszko Adam;Walski Tomasz;1
Oleszko Adam;Olsztyńska-Janus Sylwia;1
Oleszko Adam;Gałecka Katarzyna;1
Janic-Wróblewska Alicja;Janic-Wróblewska Alicja;2
Janic-Wróblewska Alicja;Inglot Tadeusz;4
Kotowska Joanna;Wodecki Mieczysław;1
Kotowska Joanna;Burduk Anna;1
Kotowska Joanna;Chlebus Edward;1
Kotowska Joanna;Helman Joanna;1
Kotowska Joanna;Rosienkiewicz Maria;1
Kotowska Joanna;Uchroński Mariusz;1
Kotowska Joanna;Pempera Jarosław;1
Kotowska Joanna;Bozejko Wojciech;1
Kotowska Joanna;Grabowski Józef;1
Kotowska Joanna;Musiał Kamił;1
Dzierka Andrzej;Wosko Mateusz;1
Dzierka Andrzej;Sulecki Przemysław;2
Dzierka Andrzej;Gotszalk Teodor Paweł;3
Dzierka Andrzej;Wielgoszewski Grzegorz;2
Dzierka Andrzej;Świa̧tkowski Michał;1
Dzierka Andrzej;Gajewski Krzysztof;1
Dzierka Andrzej;Kunicki Piotr;1
Dzierka Andrzej;Biczysko Paweł;2
Dzierka Andrzej;Paszkiewicz Regina;1
Dzierka Andrzej;Dawidowski Wojciech;1
Dzierka Andrzej;Kopiec Daniel;3
Dzierka Andrzej;Obłak Michał;1
Dzierka Andrzej;Jóźwiak Grzegorz;3
Dzierka Andrzej;Szyszka Adam;1
Dzierka Andrzej;Rudek Maciej;3
Dzierka Andrzej;Dzierka Andrzej;2
Dzierka Andrzej;Zawierucha Paweł;2
Tankiewicz Matylda;Lydzba D.;2
Tankiewicz Matylda;Sobótka M.;1
Tankiewicz Matylda;Kawa Marek;2
Tankiewicz Matylda;Różański Adrian;1
Tankiewicz Matylda;Stefaniuk D.;1
Tankiewicz Matylda;Tankiewicz Matylda;2
Tankiewicz Matylda;Pachnicz Michał;1
Tankiewicz Matylda;Strózyk Joanna;1
Ptak Anita;Pezowicz Celina A.;1
Ptak Anita;Jasiński Robert;1
Ptak Anita;Filipiak Jarosław;1
Ptak Anita;Kasprowicz Magdalena;1
Ptak Anita;Kowalewski Piotr;2
Lupul Iwona;Gryglewicz Graz̊yna;4
Lupul Iwona;Lorenc-Grabowska Ewa;4
Lupul Iwona;Klijanienko Aleksandra;1
Łęcka Maria;Porȩba Marcin;1
Łęcka Maria;Skoreński Marcin;2
Łęcka Maria;Rut Wioletta;1
Łęcka Maria;Łęcka Maria;1
Łęcka Maria;Grzywa Renata;3
Łęcka Maria;Boduszek B.;1
Łęcka Maria;Sieńczyk Marcin;3
Łęcka Maria;Drag Marcin;1
Łęcka Maria;Oleksyszyn Józef;1
Łęcka Maria;Kasperkiewicz Paulina;2
Łęcka Maria;Pietrusewicz Ewa;1
Łęcka Maria;Winiarski Lukasz;1
Łętkowska Beata;Frydman Stanislaw;1
Łętkowska Beata;Łętkowska Beata;1
Cichoń Andrzej;Galar Roman;2
Cichoń Andrzej;Karcz-Dulȩba Iwona;2
Cichoń Andrzej;Kotowski Jerzy F.;1
Cichoń Andrzej;Szlachcic Ewa;2
Cichoń Andrzej;Cichoń Andrzej;2
Stryjewska Agnieszka;Wójcik Grazyna M.;1
Stryjewska Agnieszka;Lochyński Stanisław;3
Stryjewska Agnieszka;Lochyski Stanisaw;1
Stryjewska Agnieszka;Strub Daniel Jan;1
Stryjewska Agnieszka;Holband Jolanta;1
Wejman Katarzyna;Wejman-Gibas Katarzyna;1
Wejman Katarzyna;Chmielewski Tomasz;3
Wejman Katarzyna;Iwachów Ł;1
Wejman Katarzyna;Pilśniak Magdalena Rabiega;1
Wejman Katarzyna;Jermakowicz-Bartkowiak Dorota;1
Wejman Katarzyna;Trochimezuk A. W.;1
Wejman Katarzyna;Charewicz Witold A.;1
Wejman Katarzyna;Pilsniak-Rabiega Magdalena;1
